0.3125,1
0.1875,1
0.1875,1
0.875,1
0.3125,1
0.875,1
0.3125,1
0.1875,1
0.5,1
0.75,1
0.4375,1
0.1875,1
0.75,1
0.1875,1
0.25,1
0.3125,1
0.1875,1
0.125,1
0.4375,1
0.25,1
0.3125,1
0.5,1
0.9375,1
0.1875,1
0.3125,1
1.0,1
0.25,1
0.375,1
0.5625,1
0.1875,1
0.4375,1
0.5,1
0.5,1
1.0,1
0.5625,1
0.1875,1
0.375,1
0.3125,1
0.4375,1
0.1875,1
0.3125,1
0.25,1
0.2142857164144516,1
0.1875,1
0.375,1
0.1875,1
0.6875,1
0.25,1
0.25,1
0.1875,1
0.3125,1
0.1875,1
0.5,1
0.375,1
1.0,1
0.4375,1
0.125,1
0.1875,1
0.1875,1
0.375,1
0.375,1
0.3125,1
0.25,1
0.1875,1
0.3125,1
0.25,1
0.1875,1
0.3125,1
0.375,1
0.5,1
0.1875,1
0.25,1
0.3125,1
1.0,1
0.125,1
0.375,1
0.3125,1
0.1875,1
0.5625,1
0.3125,1
0.625,1
0.1875,1
0.3125,1
0.1875,1
0.5,1
0.1875,1
0.5,1
0.4375,1
0.5,1
0.375,1
0.3125,1
0.375,1
0.125,1
0.75,1
0.1875,1
0.1875,1
0.3125,1
0.375,1
0.3125,1
0.3125,1
0.1875,1
0.75,1
0.25,1
0.4375,1
0.3125,1
0.25,1
0.4375,1
0.1875,1
1.0,1
0.5,1
0.1875,1
0.4375,1
0.3125,1
0.1875,1
0.375,1
0.3125,1
0.1875,1
0.125,1
0.3125,1
0.4375,1
0.6875,1
0.1875,1
0.5,1
0.625,1
0.4375,1
0.125,1
0.375,1
0.25,1
0.1875,1
0.6875,1
1.0,1
0.125,1
0.5625,1
0.5,1
0.125,1
0.125,1
0.25,1
0.6875,1
0.25,1
0.625,1
0.25,1
0.375,1
0.375,1
0.1875,1
0.25,1
0.1875,1
0.4375,1
0.375,1
0.1875,1
0.5,1
0.3125,1
1.0,1
0.875,1
0.5625,1
0.1875,1
0.3125,1
0.5625,1
0.25,1
0.5625,1
0.25,1
0.875,1
0.375,1
0.125,1
0.3125,1
0.25,1
0.125,1
0.375,1
0.375,1
0.3125,1
0.25,1
0.3125,1
0.25,1
0.25,1
0.9375,1
0.3125,1
0.4375,1
0.3125,1
0.125,1
0.1875,1
0.625,1
0.4375,1
0.1875,1
0.125,1
0.1875,1
0.375,1
0.5,1
0.25,1
0.1875,1
0.3125,1
0.375,1
0.625,1
0.1875,1
0.5,1
0.3125,1
0.3125,1
0.25,1
0.3125,1
0.9375,1
0.1875,1
0.125,1
0.1875,1
0.1875,1
0.3125,1
0.375,1
0.375,1
0.1875,1
0.75,1
0.3125,1
0.3125,1
0.375,1
0.375,1
0.375,1
0.1875,1
0.5625,1
0.3125,1
0.1875,1
0.375,1
0.5,1
0.5,1
0.125,1
0.1875,1
0.1875,1
0.4375,1
0.4375,1
0.375,1
0.6875,1
0.9375,1
0.25,1
0.4375,1
0.1875,1
0.125,1
0.625,1
0.9375,1
0.4375,1
0.375,1
1.0,1
0.1875,1
0.3125,1
0.3125,1
0.4375,1
0.3125,1
0.3125,1
0.5,1
0.4375,1
0.6875,1
1.0,1
0.25,1
0.375,1
0.5,1
0.5,1
0.1875,1
0.3125,1
0.125,1
0.25,1
0.375,1
0.5,1
0.375,1
0.125,1
0.375,1
0.375,1
0.1875,1
0.375,1
0.75,1
0.1875,1
0.25,1
0.5625,1
0.5625,1
0.375,1
0.5,1
0.3125,1
0.4375,1
0.1875,1
0.1875,1
0.5625,1
0.1875,1
0.1875,1
0.1875,1
0.3125,1
0.3125,1
0.4375,1
1.0,1
0.5625,1
0.1875,1
0.1875,1
0.0625,1
0.1875,1
0.25,1
0.4375,1
0.5625,1
0.1875,1
0.625,1
0.375,1
0.375,1
0.1875,1
0.1875,1
0.4375,1
0.5,1
0.375,1
0.625,1
0.375,1
0.3125,1
0.1875,1
0.5625,1
1.0,1
0.4375,1
0.1875,1
0.25,1
0.125,1
0.375,1
0.3125,1
0.375,1
0.25,1
0.125,1
0.3125,1
0.125,1
0.1875,1
0.5,1
0.3125,1
0.5,1
0.25,1
0.375,1
0.5,1
0.875,1
0.3125,1
0.5,1
0.3125,1
0.375,1
0.75,1
0.1875,1
0.375,1
0.4375,1
0.5,1
0.3125,1
0.4375,1
0.25,1
0.2142857164144516,1
0.75,1
0.125,1
0.375,1
0.375,1
0.375,1
0.3125,1
0.5,1
0.625,1
0.5625,1
0.6875,1
0.1875,1
0.625,1
0.125,1
0.625,1
0.375,1
0.4375,1
0.625,1
0.875,1
0.75,1
0.375,1
0.6875,1
0.4375,1
0.25,1
0.25,1
0.3125,1
0.5,1
0.375,1
0.3125,1
0.5625,1
0.1875,1
0.4375,1
0.25,1
0.3125,1
1.0,1
0.375,1
0.5,1
0.4375,1
0.4375,1
0.1875,1
0.5,1
0.1875,1
0.375,1
0.125,1
0.3125,1
0.1875,1
0.375,1
0.3125,1
0.1875,1
0.25,1
0.1875,1
0.25,1
0.1875,1
0.1875,1
0.25,1
0.375,1
0.375,1
0.0625,1
0.5,1
0.3125,1
0.375,1
0.375,1
0.5625,1
0.25,1
0.1875,1
0.125,1
0.1875,1
0.1875,1
0.25,1
0.5,1
0.5,1
0.3125,1
0.4375,1
0.1875,1
0.8125,1
1.0,1
0.5,1
0.1875,1
0.4375,1
0.1875,1
0.1875,1
0.125,1
0.5,1
0.25,1
0.4375,1
0.5,1
0.875,1
0.125,1
0.125,1
0.125,1
0.3125,1
0.4375,1
0.125,1
0.125,1
0.25,1
0.125,1
0.4375,1
0.375,1
0.25,1
0.5,1
0.875,1
0.375,1
0.1875,1
0.25,1
0.375,1
0.375,1
0.5,1
0.75,1
0.3125,1
0.5,1
0.1875,1
0.5625,1
0.1875,1
0.75,1
0.4375,1
0.5,1
0.625,1
0.1875,1
0.3125,1
0.4375,1
0.4375,1
0.3125,1
0.5625,1
0.1875,1
0.4375,1
0.3125,1
0.1875,1
0.125,1
0.4375,1
0.375,1
0.625,1
0.3125,1
0.25,1
0.25,1
0.3125,1
0.4375,1
0.8125,1
0.5,1
0.125,1
0.5625,1
0.5625,1
0.3125,1
0.1875,1
0.3125,1
0.4375,1
0.375,1
0.375,1
0.3125,1
0.875,1
0.1875,1
0.25,1
0.25,1
0.25,1
0.5,1
